job_title_short,job_posted_date,job_country,job_skills,salary_year_avg
Data Engineer,2023-06-23 13:31:59,Bahamas,"['java', 'scala', 'python', 'nosql', 'sql', 'mongo', 'shell', 'mysql', 'redshift', 'snowflake', 'aws', 'azure', 'hadoop', 'kafka', 'spark', 'airflow']",211000.0
Data Scientist,2023-04-21 19:07:52,United States,['terminal'],115000.0
Cloud Engineer,2023-07-11 22:04:44,United States,"['sql', 'python', 'snowflake', 'excel']",80000.0
Data Engineer,2023-12-30 14:03:21,United States,"['hadoop', 'spark', 'kafka', 'express']",235847.0
Data Analyst,2023-10-11 15:00:19,United States,"['sas', 'sas', 'sql', 'visual basic', 'python', 'r', 'microstrategy', 'spss']",65500.0
Data Engineer,2023-08-17 02:02:59,United States,"['sql', 'r', 'python', 'scala', 'java', 'c++', 'mysql', 'azure', 'bigquery', 'oracle', 'redshift', 'snowflake', 'tensorflow', 'pytorch', 'scikit-learn', 'mxnet', 'qlik', 'tableau', 'flow']",99150.0
Data Engineer,2023-04-26 12:09:39,United States,"['sql', 'python', 'snowflake', 'oracle', 'aws', 'pandas']",137500.0
Data Analyst,2023-08-31 08:29:47,United States,"['excel', 'visio', 'jira']",115000.0
Data Scientist,2023-08-10 16:00:18,United States,"['python', 'r', 'sql', 'linux', 'windows', 'power bi', 'tableau']",102500.0
Senior Data Scientist,2023-03-22 21:13:16,United States,"['python', 'sql', 'aws']",175000.0
Senior Data Engineer,2023-09-27 19:10:11,United States,"['sql', 'java', 'scala', 'python', 'aws', 'spark', 'hadoop', 'kafka', 'airflow']",180000.0
Data Engineer,2023-04-18 12:07:37,United States,"['sql', 'java', 'go', 'python', 'aws', 'azure']",170000.0
Data Analyst,2023-06-09 23:00:43,United States,"['sql', 'python', 'excel', 'powerpoint', 'tableau']",107500.0
Data Scientist,2023-03-03 13:04:55,United States,"['python', 'c', 'aws', 'pyspark', 'unity']",375000.0
Data Engineer,2023-03-22 13:19:10,United States,"['sql', 'alteryx', 'tableau']",115000.0
Senior Data Engineer,2023-09-15 18:09:41,United States,"['sql', 'python', 'sql server', 'azure', 'snowflake', 'databricks', 'excel']",135000.0
Senior Data Engineer,2023-07-21 17:18:18,Singapore,"['python', 'sql', 'aws', 'docker', 'kubernetes', 'ansible', 'terraform']",79200.0
Data Engineer,2023-01-31 17:35:30,Sudan,"['python', 'dynamodb', 'aws', 'snowflake', 'redshift', 'pandas', 'numpy', 'pyspark', 'github', 'gitlab']",165000.0
Senior Data Engineer,2023-05-15 22:32:33,Greece,"['scala', 'python', 'java', 'azure', 'databricks', 'spark', 'airflow', 'jira', 'confluence']",45000.0
Software Engineer,2023-01-27 04:35:28,Sri Lanka,"['sql', 'sql server', 'power bi', 'dax']",79200.0
Data Engineer,2023-04-12 18:00:06,Sudan,"['aws', 'azure', 'snowflake', 'excel']",97444.0
Senior Data Analyst,2023-10-31 17:57:41,United States,"['excel', 'ms access', 'word', 'powerpoint']",72500.0
Data Scientist,2023-02-09 16:26:42,United States,"['sql', 'python', 'r', 'javascript', 'java', 'numpy', 'pandas', 'scikit-learn', 'matplotlib', 'tableau', 'sharepoint']",112104.5
Senior Data Engineer,2023-07-22 02:02:38,Sudan,"['sql', 'linux']",92000.0
Data Analyst,2023-05-05 18:59:56,United States,"['sql', 'python', 'r', 'excel']",90000.0
Data Scientist,2023-07-04 23:33:43,United States,"['sql', 'python', 'c', 'go', 'bigquery', 'databricks', 'numpy', 'pandas', 'airflow', 'looker', 'flow']",130500.0
Data Scientist,2023-01-27 00:05:41,United States,"['sql', 'python', 'r', 'aws', 'gcp', 'tensorflow', 'pytorch', 'express']",270000.0
Data Scientist,2023-08-30 06:04:27,United States,"['sql', 'python', 'r', 'excel']",148000.0
Data Analyst,2023-04-26 22:03:09,United States,"['sql', 'python', 'r', 'power bi']",115000.0
Senior Data Engineer,2023-02-17 20:11:33,United States,"['java', 'scala', 'python', 'nosql', 'sql', 'shell', 'mongo', 'mysql', 'cassandra', 'redshift', 'snowflake', 'aws', 'azure', 'hadoop', 'kafka', 'spark']",170672.0
Data Scientist,2023-11-20 13:40:09,United States,"['r', 'electron']",103128.0
Data Analyst,2023-08-14 16:01:19,United States,"['sql', 'python', 'r', 'matlab', 'sas', 'sas', 'pandas', 'tableau', 'looker']",165000.0
Data Scientist,2023-02-10 21:03:35,United States,"['sql', 'r', 'python', 'aws', 'gcp', 'hadoop', 'powerpoint']",145000.0
Data Scientist,2023-12-20 22:02:58,United States,"['python', 'r', 'sql', 'cognos', 'alteryx', 'tableau', 'spss']",100000.0
Data Scientist,2023-02-08 18:03:38,United States,"['sql', 'tableau', 'looker']",116000.0
Data Engineer,2023-05-16 07:14:02,United States,"['java', 'scala', 'python', 'nosql', 'sql', 'mongo', 'shell', 'mysql', 'cassandra', 'redshift', 'snowflake', 'aws', 'azure', 'hadoop', 'kafka', 'spark']",211000.0
Data Scientist,2023-11-24 11:11:01,India,['excel'],43200.0
Senior Data Scientist,2023-09-10 06:03:20,United States,"['databricks', 'matplotlib', 'plotly', 'tensorflow', 'pytorch', 'spark', 'power bi', 'tableau', 'git', 'jira']",125000.0
Senior Data Engineer,2023-05-02 03:09:39,United States,"['nosql', 'sql', 'python', 'javascript', 'java', 'r', 'go', 'cassandra', 'gcp', 'bigquery', 'hadoop', 'spark', 'kafka', 'react', 'looker', 'tableau', 'terraform']",147500.0
Data Analyst,2023-02-11 08:00:38,United States,"['excel', 'powerpoint']",90250.0
Data Scientist,2023-10-23 19:01:07,United States,"['excel', 'flow']",51000.0
Data Analyst,2023-05-30 22:01:55,United States,"['python', 'sql', 'databricks', 'azure', 'snowflake', 'spark', 'tableau', 'power bi']",97500.0
Senior Data Engineer,2023-08-15 18:10:57,United States,"['python', 'postgresql', 'redshift', 'snowflake', 'aws', 'git']",175000.0
Senior Data Analyst,2023-05-16 09:34:30,New Zealand,"['sql', 'javascript', 'python', 'mysql', 'snowflake', 'aws', 'sheets', 'excel', 'power bi']",98500.0
Data Scientist,2023-01-27 07:06:38,United States,"['sql', 'python', 'azure', 'gcp']",157375.0
Senior Data Engineer,2023-05-05 22:17:47,United States,"['sql', 'oracle']",147500.0
Senior Data Analyst,2023-01-23 22:11:42,France,"['sql', 'r', 'python']",111175.0
Data Engineer,2023-12-21 13:53:32,Sudan,"['sql', 'databricks', 'aws', 'redshift', 'tableau', 'kubernetes']",146000.0
Data Analyst,2023-07-17 17:00:29,United States,"['python', 'excel', 'power bi', 'tableau']",180000.0
Data Scientist,2023-12-29 20:11:09,Canada,"['sql', 't-sql', 'crystal', 'c#', 'python', 'sql server', 'mysql', 'azure', 'oracle', 'hadoop', 'asp.net', 'ssis', 'power bi', 'ssrs', 'tableau', 'sharepoint', 'excel', 'git', 'bitbucket']",86204.5
Data Engineer,2023-11-28 15:43:56,Sudan,"['sas', 'sas', 'spss', 'excel', 'tableau', 'power bi']",155500.0
Data Analyst,2023-03-27 18:59:57,United States,['excel'],55000.0
Data Analyst,2023-08-17 18:17:54,United Kingdom,['sql'],100500.0
Data Analyst,2023-08-30 13:32:25,Costa Rica,"['sql', 'looker', 'tableau', 'power bi']",111175.0
Data Engineer,2023-03-18 14:38:46,Sudan,"['python', 'aws', 'redshift', 'linux']",62500.0
Data Analyst,2023-08-04 14:00:02,United States,"['go', 'sheets', 'excel', 'word', 'outlook']",71250.0
Data Scientist,2023-09-07 06:03:40,United States,"['python', 'r', 'sql', 'aws', 'azure', 'gcp', 'spark', 'git']",184875.0
Data Engineer,2023-06-26 19:01:31,United States,"['sql', 'python', 'java', 'scala', 'aws']",96773.0
Senior Data Engineer,2023-08-28 18:15:58,United States,"['mongodb', 'mongodb', 'python', 'aws', 'azure']",212500.0
Data Scientist,2023-05-24 18:49:07,Colombia,"['firebase', 'firebase', 'spark', 'excel', 'power bi', 'tableau']",109500.0
Data Engineer,2023-09-05 20:04:56,United States,"['python', 'sql', 'scala', 'java', 'postgresql', 'aws', 'aurora', 'kafka', 'terraform', 'ansible']",75900.0
Senior Data Analyst,2023-04-12 08:00:04,United States,"['python', 'r', 'sql', 'spss', 'qlik', 'tableau', 'symphony']",90000.0
Senior Data Analyst,2023-04-19 22:59:55,United States,"['sql', 'snowflake', 'excel', 'jira', 'asana']",95000.0
Data Scientist,2023-06-12 11:02:08,United States,"['python', 'r', 'sql', 'databricks', 'azure', 'tableau', 'excel']",84800.0
Data Engineer,2023-07-25 16:08:27,United States,"['python', 'sql', 'databricks', 'snowflake', 'azure', 'spark', 'pyspark']",160000.0
Data Analyst,2023-11-04 07:00:08,United States,"['sql', 'python', 'r', 'sas', 'sas', 'tableau', 'power bi', 'spss', 'excel']",90000.0
Senior Data Scientist,2023-08-25 02:03:56,United States,"['go', 'sas', 'sas', 'sql', 'python', 'r', 'matlab', 'aws']",187500.0
Data Analyst,2023-08-13 07:01:25,United States,"['sas', 'sas', 'sql', 'snowflake']",114183.5
Data Analyst,2023-03-21 12:18:49,United States,"['python', 'powershell', 'bash', 'powerpoint', 'splunk']",115000.0
Data Analyst,2023-02-04 14:01:37,United States,"['r', 'excel', 'sap']",83500.0
Software Engineer,2023-03-30 05:03:21,Vietnam,['python'],79200.0
Machine Learning Engineer,2023-02-14 14:27:15,India,"['python', 'java', 'nosql', 'aws', 'scikit-learn', 'tensorflow', 'pytorch', 'keras', 'pandas', 'numpy', 'spark']",69000.0
Data Engineer,2023-03-03 22:46:05,United States,"['sql', 'python', 'snowflake', 'azure']",112500.0
Senior Data Scientist,2023-05-18 00:02:23,United States,"['r', 'python', 'matlab', 'sql', 'spark']",315000.0
Data Scientist,2023-08-28 19:04:09,United States,"['go', 'python', 'sql', 'pandas', 'scikit-learn', 'spark']",181500.0
Business Analyst,2023-06-01 05:31:32,Nigeria,"['sql', 'bigquery', 'redshift', 'tableau']",99150.0
Data Engineer,2023-05-11 00:33:32,Switzerland,"['python', 'shell', 'aws', 'kafka', 'pyspark', 'hadoop', 'spark', 'django', 'tableau', 'jenkins', 'ansible', 'chef', 'kubernetes', 'docker']",147500.0
Senior Data Analyst,2023-06-20 10:01:39,United States,"['go', 'sql', 'python', 'r', 'redshift', 'tableau', 'excel']",115000.0
Data Engineer,2023-10-12 19:40:56,Canada,"['sql', 'java', 'snowflake', 'azure', 'oracle', 'sharepoint', 'sap']",90000.0
Business Analyst,2023-05-12 22:58:58,Japan,['sql'],79200.0
Software Engineer,2023-05-05 03:05:23,United States,"['python', 'bash', 'go', 'rust', 'r', 'aws', 'opencv', 'node.js', 'linux', 'git', 'jenkins', 'jira']",155000.0
Software Engineer,2023-08-04 13:01:06,United States,['sql'],130500.0
Senior Data Analyst,2023-08-30 06:52:41,United States,"['sql', 'snowflake', 'aws', 'oracle', 'hadoop', 'microstrategy', 'excel']",90000.0
Senior Data Engineer,2023-07-25 06:20:20,Canada,"['scala', 'java', 'python', 'spark', 'hadoop', 'kafka']",90000.0
Data Scientist,2023-10-29 13:02:38,United States,"['sql', 'python', 'r']",181000.0
Data Analyst,2023-01-26 09:24:01,Germany,"['sql', 'go', 'excel', 'looker', 'tableau', 'sap']",51014.0
Data Engineer,2023-07-12 16:48:32,United States,['sql'],122500.0
Cloud Engineer,2023-09-18 23:49:39,United States,['express'],57600.0
Data Scientist,2023-07-14 20:02:43,United States,"['sql', 'shell', 'no-sql', 'azure', 'snowflake', 'jupyter', 'alteryx']",122500.0
Data Scientist,2023-05-12 18:19:36,Sudan,"['python', 'scikit-learn', 'linux', 'windows']",134000.0
Data Analyst,2023-01-29 16:02:43,United States,"['sql', 't-sql', 'crystal', 'sql server', 'ssrs', 'excel', 'power bi']",60000.0
Data Analyst,2023-03-01 20:06:47,New Zealand,"['aws', 'jupyter', 'github']",102500.0
Data Scientist,2023-06-28 15:05:35,United States,"['python', 'c', 'java', 'r', 'shell', 'elasticsearch', 'redis', 'pytorch', 'tensorflow', 'pandas', 'kafka', 'django', 'flask', 'linux', 'docker', 'kubernetes']",162500.0
Senior Data Engineer,2023-12-11 01:08:57,United States,"['python', 'sql', 'aws', 'redshift', 'spark', 'airflow', 'pyspark', 'jenkins', 'git', 'github', 'confluence']",111608.5
Data Engineer,2023-01-04 22:09:05,United States,"['python', 'java', 'bash', 'shell', 'nosql', 'cassandra', 'mysql', 'hadoop', 'unix']",105000.0
Data Analyst,2023-02-21 14:00:12,United States,['sql'],115000.0
Data Engineer,2023-09-16 12:06:04,United States,"['sql', 'java', 'python', 'aws', 'snowflake', 'oracle', 'unix']",126010.0
Data Analyst,2023-01-02 22:00:55,United States,"['sql', 'python', 'tableau', 'excel', 'microstrategy']",57500.0
Data Analyst,2023-04-11 20:00:42,United States,"['sql', 'python', 'sheets', 'flow']",130000.0
Senior Data Analyst,2023-06-22 07:11:42,United Kingdom,"['spark', 'tableau', 'cognos']",111175.0
Data Engineer,2023-11-11 00:55:42,Sudan,"['sql', 'java', 'python', 'scala', 'go', 'postgresql', 'elasticsearch', 'oracle', 'aws', 'databricks', 'spark', 'gitlab']",130000.0
Senior Data Scientist,2023-08-16 09:05:26,United Arab Emirates,"['sql', 'r', 'python', 'sas', 'sas', 'aws', 'spark', 'unreal']",64800.0
Data Analyst,2023-06-06 06:42:05,Puerto Rico,['terminal'],57500.0
Data Analyst,2023-06-16 15:00:27,United States,['excel'],65000.0
Software Engineer,2023-04-07 17:34:42,France,"['python', 'java', 'spark']",79200.0
Senior Data Scientist,2023-09-07 18:24:36,Germany,"['sql', 'python', 'r', 'java', 'scala', 'aws', 'snowflake', 'redshift', 'bigquery', 'gdpr', 'airflow', 'spark']",147500.0
Data Scientist,2023-01-20 01:23:16,United States,"['nosql', 'sql', 'python', 'aws', 'scikit-learn', 'pytorch', 'numpy', 'pandas', 'git', 'docker', 'jenkins', 'kubernetes']",127390.0
Senior Data Engineer,2023-10-23 16:05:43,United States,"['java', 'scala', 'python', 'nosql', 'sql', 'mongo', 'shell', 'mysql', 'cassandra', 'redshift', 'snowflake', 'aws', 'azure', 'hadoop', 'kafka', 'spark']",173500.0
Senior Data Scientist,2023-07-27 05:10:08,Sudan,"['sql', 'python', 'r', 'sas', 'sas', 'sql server', 'oracle', 'aurora', 'tableau', 'power bi', 'datarobot']",175000.0
Data Analyst,2023-07-13 21:19:55,Spain,"['sql', 'node']",57500.0
Data Analyst,2023-10-12 20:02:09,United States,['excel'],52500.0
Data Analyst,2023-06-01 07:01:11,United States,"['sql', 'python', 'r', 't-sql', 'go', 'azure', 'snowflake', 'aws', 'excel', 'microstrategy', 'power bi', 'tableau']",102500.0
Data Scientist,2023-10-21 02:44:33,Sudan,"['python', 'hugging face', 'tensorflow', 'keras', 'pytorch', 'spark', 'github']",202500.0
Data Engineer,2023-04-12 09:27:27,United States,"['sql', 'python']",125000.0
Data Scientist,2023-10-11 06:23:51,South Korea,"['python', 'sql', 'go']",172000.0
Data Engineer,2023-03-21 14:43:13,Mexico,"['sql', 'golang', 'typescript', 'python', 'gcp', 'react', 'airflow']",60000.0
Data Analyst,2023-06-23 14:00:16,United States,"['sas', 'sas', 'spss']",57500.0
Data Scientist,2023-11-23 17:22:30,France,"['python', 'sql', 'r', 'gcp', 'pandas', 'numpy', 'scikit-learn', 'keras', 'tensorflow', 'pytorch', 'airflow', 'tableau', 'git', 'kubernetes']",164000.0
Data Scientist,2023-07-20 08:57:05,United States,"['python', 'r', 'sql', 'nosql', 'mongodb', 'mongodb', 'c', 'mysql', 'aws', 'hadoop', 'spark', 'scikit-learn', 'pandas', 'plotly', 'opencv', 'linux', 'tableau']",118850.0
Software Engineer,2023-01-19 03:22:44,Germany,"['c++', 'python', 'azure']",56700.0
Data Engineer,2023-08-04 12:09:11,United States,"['sql', 'sql server', 'oracle', 'sap', 'tableau', 'alteryx', 'flow']",155000.0
Data Scientist,2023-09-21 07:02:17,United States,"['python', 'r', 'sql', 'redshift', 'oracle', 'scikit-learn', 'pytorch', 'keras', 'tensorflow', 'spark', 'hadoop', 'flask', 'tableau', 'kubernetes']",150000.0
Business Analyst,2023-12-30 22:09:13,Australia,"['javascript', 'go', 'github', 'notion', 'slack', 'zoom']",70000.0
Data Analyst,2023-11-09 07:01:11,United States,"['sql', 'go', 'python', 'looker', 'tableau']",81311.5
Data Engineer,2023-03-10 15:15:48,United States,"['sql', 'bigquery', 'looker', 'tableau', 'qlik']",80000.0
Senior Data Analyst,2023-01-24 18:00:06,United States,"['sql', 'python', 'sql server', 'oracle', 'alteryx', 'power bi', 'ms access']",85000.0
Cloud Engineer,2023-08-05 23:42:38,United States,['flow'],115000.0
Data Analyst,2023-09-21 18:01:35,United States,"['sql', 'html', 'css', 'php', 'javascript', 'sql server']",77500.0
Data Scientist,2023-05-15 23:39:26,Sudan,"['sql', 'python', 'go', 'aws', 'gcp', 'azure']",135000.0
Data Analyst,2023-03-01 15:05:10,Costa Rica,"['sql', 'power bi', 'excel', 'dax', 'ssis']",48598.5
Data Analyst,2023-01-06 21:02:36,United States,"['python', 'sql', 'tableau', 'power bi', 'excel']",62500.0
Senior Data Engineer,2023-03-30 06:43:54,Sudan,"['sql', 'nosql', 'kafka']",150000.0
Senior Data Engineer,2023-08-05 06:45:32,United States,"['sql', 'r', 'python', 'aws', 'airflow', 'unix', 'github', 'git', 'docker', 'kubernetes']",138200.0
Senior Data Scientist,2023-10-13 17:04:24,United States,"['azure', 'snowflake', 'tableau']",196500.0
Senior Data Analyst,2023-06-17 14:00:04,United States,"['sql', 'sas', 'sas', 'python', 'javascript', 'ruby', 'ruby', 'r', 'azure', 'power bi', 'tableau', 'excel']",95000.0
Data Analyst,2023-04-24 15:52:12,United States,"['sas', 'sas', 'sql', 'sharepoint', 'word', 'excel', 'outlook', 'powerpoint', 'power bi', 'sap']",54375.23046875
Senior Data Analyst,2023-11-09 23:00:00,United States,"['vba', 'sql', 'c++', 'python', 'unix']",128000.0
Senior Data Engineer,2023-03-14 07:13:01,United States,"['go', 'sql', 'python', 'java', 'ruby', 'ruby', 'aws', 'flow']",125000.0
Data Analyst,2023-04-11 20:03:01,United States,"['python', 'go']",164055.0
Data Scientist,2023-09-02 11:09:06,Taiwan,"['python', 'go']",90670.0
Machine Learning Engineer,2023-06-09 08:23:14,South Korea,"['go', 'python', 'mongodb', 'mongodb', 'elasticsearch', 'redis', 'aws', 'azure', 'gcp', 'pytorch', 'kubernetes', 'docker', 'github']",185500.0
Business Analyst,2023-10-04 15:00:34,United States,"['oracle', 'excel']",67500.0
Business Analyst,2023-09-11 15:00:04,United States,['flow'],57500.0
Data Analyst,2023-05-12 01:01:41,United States,"['sql', 'go', 'excel']",52500.0
Business Analyst,2023-08-15 10:01:48,United States,"['sql', 'power bi', 'dax', 'ssrs', 'ssis']",95000.0
Senior Data Engineer,2023-05-07 09:32:02,United States,"['python', 'sql', 'nosql', 'go', 'postgresql', 'databricks', 'snowflake', 'redshift', 'spark', 'airflow', 'tableau', 'looker', 'word']",140000.0
Data Engineer,2023-08-03 10:00:21,United States,"['sql', 'python', 'java', 'c', 'go', 'snowflake', 'bigquery', 'aws', 'gcp', 'azure', 'databricks', 'airflow', 'hadoop', 'spark', 'flow', 'docker', 'git']",157500.0
Data Analyst,2023-12-24 17:00:30,United States,"['spss', 'tableau', 'powerpoint', 'excel', 'word']",75000.0
Data Engineer,2023-02-16 13:29:05,Italy,"['sql', 'nosql', 'python', 'scala', 'crystal', 'airflow', 'flow', 'jenkins', 'terraform']",96773.0
Senior Data Analyst,2023-05-31 02:00:54,United States,"['sql', 'python', 'go', 'tableau']",90000.0
Data Engineer,2023-05-11 01:58:14,Sudan,"['sql', 'python', 'java', 'typescript', 'bigquery', 'aurora', 'aws', 'looker', 'git']",90000.0
Data Analyst,2023-09-29 09:32:41,Nepal,"['excel', 'powerpoint', 'jira', 'confluence']",109430.0
Data Engineer,2023-02-15 18:09:07,United States,"['sql', 'python', 'r', 'vba', 'snowflake', 'azure', 'hadoop', 'power bi', 'ssrs', 'excel', 'cognos', 'ssis', 'tableau', 'microstrategy']",97500.0
Senior Data Scientist,2023-03-03 09:03:42,United States,"['sql', 'r', 'python']",150000.0
Data Analyst,2023-08-03 11:02:09,United States,"['vba', 'excel', 'word', 'powerpoint']",106479.0
Machine Learning Engineer,2023-09-04 19:08:30,India,"['python', 'aws', 'azure', 'spark', 'scikit-learn', 'tensorflow', 'pytorch', 'keras', 'numpy', 'pandas']",79200.0
Software Engineer,2023-04-18 08:14:58,Canada,"['python', 'java', 'scala', 'aws', 'gcp', 'azure', 'databricks', 'kafka', 'spark']",200000.0
Data Analyst,2023-09-09 09:00:47,United States,"['tableau', 'powerpoint']",110000.0
Data Engineer,2023-03-20 16:39:38,United States,"['nosql', 'sql', 'no-sql', 'git']",140000.0
Senior Data Engineer,2023-04-07 07:05:29,United States,"['scala', 'databricks', 'spark', 'tableau', 'splunk', 'docker']",115000.0
Data Scientist,2023-07-12 08:04:42,United States,"['java', 'scala', 'python', 'r', 'kotlin', 'sql', 'javascript', 'html', 'matlab', 'shell', 'hadoop']",173500.0
